knee_min,knee_avg,knee_max,hip_min,hip_avg,hip_max,back_min,back_avg,back_max,score
69.02769847922403,77.16353130320711,85.29936412719019,56.75004914349841,61.06750874786673,65.38496835223505,41.26406080943514,45.56501401649146,49.86596722354778,1.0
76.82419139176871,81.78916238071245,86.7541333696562,64.07907769502286,69.31642054993686,74.55376340485087,29.599325950816393,31.28021197490652,32.96109799899665,1.0
75.05386872976521,83.51587804025266,91.9778873507401,73.1184540048616,85.41319668029315,97.7079393557247,33.792726342823656,37.907508707529885,42.022291072236115,1.0
61.651898356047354,73.54161256310371,85.43132677016007,46.95387544638138,54.70738288053596,62.46089031469054,47.23608568327546,58.505936587117006,69.77578749095855,0.6432198021638418
71.21470402000503,80.44764722071349,89.68059042142195,49.383793578619205,59.38622256026516,69.38865154191112,31.609597167994348,41.969066588244814,52.32853600849528,0.8570265289874768
56.94804204066519,73.99669484729714,91.04534765392907,81.23027447663209,94.2738150017461,107.31735552686011,36.321829381165664,44.46882984937409,52.615830317582514,0.7759039271348085
69.59439419303095,78.89931696628153,88.20423973953211,55.51715465773266,60.50377210204145,65.49038954635024,23.44642203894897,26.15006605054382,28.85371006213867,1.0
82.14344272029177,99.25605015660166,116.36865759291155,30.452494725327636,47.82673285208012,65.2009709788326,34.17628754773379,43.408306246833945,52.6403249459341,0.4229105184116247
71.65166767356882,79.96261835993434,88.27356904629985,77.84319369730515,82.22827778036753,86.61336186342992,28.736015787090597,34.36531536566178,39.994614944232964,1.0
82.80139060837544,91.41224602970806,100.02310145104067,61.10287059494638,65.70270494785004,70.3025393007537,38.42792540244978,41.06048195515789,43.693038507866,1.0
85.47743679049277,93.50575603562393,101.53407528075509,64.11799756046827,73.58594741722827,83.05389727398827,31.22823831570824,36.45632226228791,41.684406208867586,1.0
52.60932618869548,77.0271846460542,101.4450431034129,99.49118433464565,112.4280513564851,125.36491837832455,10.653898038735662,19.161678052509927,27.669458066284193,0.24729518060952785
71.65422800945346,76.22775848982707,80.80128897020067,63.00991918744201,66.42377296920458,69.83762675096715,41.091677889466425,42.67312966454182,44.25458143961721,1.0
65.41109046245343,74.09273873867,82.77438701488656,78.0148014540502,91.80422992184904,105.59365838964789,44.585847712552976,55.09888054108212,65.61191336961126,0.8092115271717911
64.8273331907681,74.10172862856533,83.37612406636255,79.46853770577887,95.0368850984515,110.60523249112414,51.525573103191235,59.620205680026935,67.71483825686263,0.7285944467952419
83.02469923677879,89.41032401854991,95.79594880032104,81.27999800545916,92.57650639612476,103.87301478679035,29.470495345417973,35.72485068437546,41.97920602333295,1.0
48.63066437500096,65.15619344179663,81.6817225085923,64.55056768579401,80.31514234687143,96.07971700794884,21.08555982750297,32.80198404122447,44.518408254945975,0.532767000898964
59.93326745207261,70.27094128700746,80.60861512194231,56.480867767996145,63.19503368751467,69.9091996070332,41.49851344158235,48.751549176270125,56.0045849109579,0.9915581541266288
78.65681165039673,85.79593030424498,92.93504895809322,63.46872837378797,70.26237700943226,77.05602564507655,35.55108875473756,41.81296140192596,48.07483404911436,1.0
91.06884610924078,99.48090713972769,107.8929681702146,71.58963068198844,79.66521828215488,87.74080588232133,33.66967653264909,41.981155292949424,50.292634053249756,0.8847442763228551
62.80804563223141,74.5640508786455,86.3200561250596,30.016675088464787,51.43933456422687,72.86199403998896,43.58185703774776,52.09308379897566,60.604310560203565,0.5824500740508461
82.28516518032968,84.11259870896856,85.94003223760744,75.69974782286815,81.43720118580713,87.1746545487461,29.423299710330326,31.220231709628496,33.01716370892667,1.0
60.639323496925066,76.19895570292843,91.75858790893179,80.81523671984232,105.0239653806002,129.2326940413581,59.12628197678285,74.16006382937226,89.19384568196168,0.0
62.647489505974654,72.08751791746671,81.52754632895878,71.93826166215388,79.54414874075317,87.15003581935247,44.60287221583764,47.6588596273684,50.71484703889916,1.0
63.0032166252266,70.28384111918548,77.56446561314436,56.960662360585694,61.970614648864306,66.98056693714292,22.192104658847303,27.93815616942762,33.68420768000794,1.0
72.04671277011258,89.16843825485799,106.2901637396034,62.13511390860364,72.49223477142225,82.84935563424085,48.066996338682515,54.74396512757841,61.42093391647431,0.8219568628813647
40.0,50.850813228287144,75.39899562890173,30.0,43.45279295604609,66.81993966151715,29.232418583984987,46.66206654517799,64.091714506371,0.17369617313199892
76.33824428693123,82.20010569721717,88.06196710750311,70.18556505459141,75.46195688340298,80.73834871221455,37.34533660808205,40.436230334769256,43.52712406145646,1.0
72.70413549124513,89.21571559615501,105.72729570106489,42.41715092456517,52.72678282048747,63.03641471640977,46.33948098388048,58.01645936306235,69.69343774224423,0.4953384018468542
79.5616466641705,85.50331494503843,91.44498322590636,58.642804148341796,66.58424059033165,74.5256770323215,28.41552514139696,33.83380570065132,39.25208625990568,1.0
81.72918414950196,87.66713249966017,93.60508084981838,74.24665608233018,78.9632342803949,83.67981247845962,30.294631675320595,34.642914244294914,38.991196813269234,1.0
51.52157512230614,68.13084696724457,84.740118812183,82.3542354424709,99.35223457539014,116.35023370830939,39.42816636601597,49.0287803355344,58.62939430505283,0.6012232444600679
83.25576485734747,93.31821208385033,103.38065931035318,57.35853417048999,61.58265345371663,65.80677273694327,27.858817518042077,34.41158417195124,40.96435082586041,0.9984388193374286
41.61722164696494,60.52918237724697,79.441143107529,45.92255256326268,70.47126853048172,95.01998449770076,49.64384834103113,65.52713538814251,81.41042243525389,0.0
74.45663805492669,80.37048755844162,86.28433706195656,50.62300218461449,61.97314238278245,73.3232825809504,37.82393686182129,45.32252522825194,52.82111359468259,1.0
67.34540816447625,88.88021939218392,110.41503061989158,92.83654753043308,115.58125839059424,138.3259692507554,17.835444751490925,29.84088610459186,41.846327457692794,0.06504029250171586
83.17487749933444,87.4026633543634,91.63044920939235,64.04265200363412,69.57285611006925,75.10306021650439,36.5183540937535,39.27192360686844,42.02549311998338,1.0
79.88906688863932,83.73045154270639,87.57183619677346,75.82538682804083,80.44636783471279,85.06734884138474,39.3510485690674,42.7827225047781,46.2143964404888,1.0
85.09196000297185,91.91634006645863,98.74072012994542,60.445880247109045,64.69053299577243,68.93518574443581,38.276883635073155,43.87843139184048,49.4799791486078,1.0
61.78449331957784,70.64820807544554,79.51192283131323,39.866804352006945,50.87267994007291,61.87855552813888,35.654877135937326,43.59670747418532,51.53853781243332,0.9189467679457847
86.1661790931806,92.60396736234371,99.04175563150682,67.32858151229365,77.98963212059337,88.65068272889309,29.303136056892384,34.91356955803175,40.52400305917112,1.0
104.26034144209939,116.46644365603495,128.67254586997052,96.74526561672648,114.12701001291956,131.5087544091126,18.403305735554888,30.4946632979375,42.58602086032011,0.0
69.55199242518826,84.48326657950088,99.4145407338135,77.06988406366517,90.67206834533806,104.27425262701095,10.763002467413344,19.551799686519836,28.340596905626327,0.6807873057104917
74.85001273873749,76.97473501565983,79.09945729258217,75.22621438966942,77.81749489606429,80.40877540245916,30.546249815186908,35.18500924985795,39.823768684528986,1.0
81.48270436461428,86.68894346302568,91.89518256143708,62.38273242003841,66.73011565830348,71.07749889656854,25.33042488164432,29.223376576804114,33.11632827196391,1.0
67.37311224622218,72.21756334392639,77.0620144416306,70.37342027469616,76.1272568811454,81.88109348759464,29.089660171927605,34.10674652620189,39.12383288047617,1.0
46.47150300296452,61.965606992054944,77.45971098114538,79.35643304996574,87.67402336945446,95.99161368894318,43.036601960282496,54.94314496427109,66.84968796825969,0.6423202500733094
73.47150366684487,78.59940942591365,83.72731518498243,77.3580676915349,79.96519380767316,82.57231992381142,30.343587490280818,33.140239850050655,35.93689220982049,1.0
78.873973811269,85.4563692882574,92.03876476524582,65.83521209052324,76.18871506466017,86.5422180387971,22.154895350544844,25.917080072264948,29.679264793985052,1.0
92.14356746320331,104.76034188435997,117.37711630551664,73.35508900252118,81.92680911591894,90.4985292293167,28.901865174525515,37.89649467293819,46.89112417135087,0.6971767998111167
70.09009163200216,76.73108077373452,83.37206991546688,53.96481901476341,60.702491922220425,67.44016482967744,26.148713414024044,30.286200174913617,34.42368693580319,1.0
82.40568860862543,86.57685464961864,90.74802069061185,72.34701895124576,78.58204638288979,84.81707381453381,35.67241197562988,37.47663298393586,39.28085399224184,1.0
75.45295163123167,84.67102795052197,93.88910426981228,70.02365154427648,75.10808411803878,80.19251669180107,27.778986162974938,32.09439764496811,36.409809126961285,1.0
77.47794797446713,88.53891523344559,99.59988249242406,95.6331667340099,109.19091492757877,122.74866312114764,23.725703124786754,29.48907166943978,35.25244021409281,0.7900725261067816
71.0241735967958,76.1489432096127,81.27371282242959,60.106536907898004,66.5298458417957,72.9531547756934,22.350512759236743,29.33433988236887,36.318167005500996,1.0
78.47186234295984,81.81864806441331,85.16543378586678,82.47533892516381,84.64757233817213,86.81980575118044,31.074687469222336,35.96783398568613,40.860980502149914,1.0
93.32650256077548,107.19504496644959,121.06358737212369,33.6413586923388,53.67100699120527,73.70065529007174,57.694930417515856,70.76255934765516,83.83018827779445,0.0
67.61302680916354,76.9994773415071,86.38592787385066,59.795257690077236,66.54653119951331,73.29780470894939,30.597859071988143,35.63591096541042,40.673962858832695,1.0
64.59658032138866,72.87092061848008,81.14526091557151,61.16154448131675,70.10206936340896,79.04259424550116,23.95336737258097,28.859067881855058,33.764768391129145,1.0
64.93935847320323,71.29558842056068,77.65181836791812,60.165826443845575,64.7045136928641,69.24320094188262,45.63723658487502,49.74900580974863,53.86077503462224,1.0
58.4170055159489,72.7320327381882,87.04705996042749,82.15728418730274,95.61367159338118,109.07005899945963,30.774240685901823,38.863047542006335,46.95185439811085,0.8353586221794078
83.42389275168155,93.23822860619565,103.05256446070975,88.7194154737008,93.77594187332794,98.83246827295507,36.07998459598592,43.27168688009111,50.4633891641963,1.0
62.474562139139024,71.66240668416944,80.85025122919986,68.9510143588516,80.10655896129691,91.26210356374223,22.017972856357787,28.494309415657238,34.97064597495669,1.0
68.94153798612567,74.09139857164261,79.24125915715956,78.85593883218067,88.51011520809837,98.16429158401607,33.78248319861047,38.076635619227986,42.3707880398455,1.0
55.22216592751082,77.47115751958448,99.72014911165815,59.47662624424387,75.13079268561748,90.7849591269911,32.24700839853497,42.76078714017639,53.27456588181781,0.5091920217358258
75.31389255315578,85.13601950462396,94.95814645609214,92.63556218274199,103.97447439647411,115.31338661020622,29.943573612325444,41.74211444455955,53.54065527679365,0.7188317184470597
48.94658079928345,65.8449020354182,82.74322327155295,76.8134270377142,87.66248318428507,98.51153933085592,14.615693987008271,25.57088290653549,36.52607182606271,0.6547825231202702
70.2341287683065,86.67305459881608,103.11198042932565,88.29908387614434,97.31583267347185,106.33258147079935,25.60521416321344,32.468882711821934,39.33255126043043,0.8390268542372606
48.4777248880758,61.67662173678897,74.87551858550214,79.47986477682394,95.74752114444144,112.01517751205893,22.523840163596198,33.683269948636294,44.84269973367639,0.6294087647410949
83.93018081205481,86.00387979254873,88.07757877304265,66.66197361653002,72.94574581120735,79.22951800588467,29.946381526917364,32.24876141023161,34.551141293545854,1.0
82.09035049845075,96.00182682730372,109.91330315615669,78.70966223455004,91.636906668026,104.56415110150196,22.479242404998715,30.07196235627811,37.664682307557506,0.8686729966127117
84.62752146997786,92.71126403334071,100.79500659670356,66.10275025575227,74.02979958672739,81.95684891770252,45.41532647471498,48.68208349029538,51.948840505875786,1.0
74.36703732406912,82.64721697211165,90.92739662015418,49.22080320770414,60.63385643372942,72.0469096597547,42.97729114414427,48.302957062090314,53.62862298003636,1.0
91.55258271573081,106.12496905886479,120.69735540199878,45.889458973187544,59.15234257485568,72.41522617652382,36.087621820546346,44.26860185531424,52.44958189008213,0.6444285143688007
89.96266560938298,106.71835073845074,123.4740358675185,68.41798182584037,77.05036228424792,85.68274274265548,48.101912310148876,59.39364795849338,70.68538360683789,0.0
81.55641084474627,86.97094447402584,92.38547810330542,70.32910852805188,75.37676114252145,80.42441375699102,34.29337482217485,35.985040558051956,37.676706293929065,1.0
86.03891205391807,90.07133621495029,94.10376037598252,64.28803711366703,71.67247100919005,79.05690490471306,31.33561199138427,38.434890073448074,45.53416815551188,1.0
69.51132131063744,78.67383004740569,87.83633878417393,69.91848693615341,75.82762793114325,81.7367689261331,33.106702801418336,36.31098790331733,39.51527300521633,1.0
75.52671617195516,82.459194318487,89.39167246501883,84.93925839489214,92.01960653738351,99.09995467987488,33.85338731735344,39.51470875695109,45.17603019654874,1.0
81.32482398530335,83.62598583621724,85.92714768713113,81.82942998287042,84.2214063493891,86.61338271590778,34.420638017630104,36.219361855905355,38.018085694180606,1.0
66.22287546338633,85.15365072318698,104.08442598298764,30.0,45.3661181910742,66.61552524706187,11.113792691328008,27.594335585735145,44.07487848014228,0.17316766056230265
70.511345341655,74.76719301659166,79.02304069152832,67.72119344611772,76.52234307884997,85.32349271158222,20.265077902233756,26.642715985708808,33.02035406918386,1.0
76.02441750462191,83.1097567331895,90.19509596175709,65.26976431451655,74.02670713063641,82.78364994675627,25.471365495791456,28.88100614826781,32.29064680074417,1.0
100.628442605158,116.2280823493543,131.8277220935506,41.99958070289907,61.6595738514843,81.31956700006954,31.770186709282335,39.52405026588578,47.27791382248923,0.2935144560756819
79.28683812781387,87.89930572118493,96.511773314556,55.06159636119185,60.94835973762192,66.835123114052,24.917406196708143,30.776869914701784,36.636333632695425,1.0
71.2537891816201,76.35341156579946,81.45303394997882,63.154416593975434,68.57089324108668,73.98736988819793,31.72469684104319,33.5727417157009,35.42078659035861,1.0
78.06679801964748,88.05667329639148,98.04654857313548,81.68163525808784,89.0576952598447,96.43375526160158,38.17720693718705,41.702128414266156,45.22704989134526,1.0
88.31738199845284,92.408395463028,96.49940892760316,57.225765411165156,62.992798579906385,68.75983174864761,22.25612792139651,25.663305096845495,29.07048227229448,1.0
70.28691178727362,80.53561376481245,90.78431574235128,81.70507717141348,88.61052466084543,95.51597215027738,27.087123794945978,31.485585835782313,35.884047876618645,0.9937824505615293
68.33254866562797,76.70159102057191,85.07063337551585,65.63700678945158,74.32940782669341,83.02180886393525,31.93083443067333,35.903163228382915,39.8754920260925,1.0
91.35070795468647,103.45240559118326,115.55410322768006,92.16597009809031,109.47743807183302,126.78890604557573,53.174581054172336,68.67313361364549,84.17168617311864,0.0
64.68099119230831,70.56173270800294,76.44247422369756,69.57263264460809,78.95719751313034,88.34176238165259,28.250411765465937,31.447192135830058,34.64397250619418,1.0
96.46320721215076,109.22010903517761,121.97701085820447,50.077683885704516,60.30075715089821,70.5238304160919,8.878386012694925,20.73562706189867,32.59286811110241,0.47621358471118136
79.76146568859286,82.4947141816853,85.22796267477773,70.67503772020468,76.08356005031587,81.49208238042705,40.22365260444591,42.446127055608024,44.66860150677014,1.0
71.22942930257801,76.77951319089449,82.32959707921097,77.39332293822847,82.47780155125031,87.56228016427215,35.1801245455929,39.0077529065048,42.83538126741669,1.0
85.92890497387948,92.860298648124,99.79169232236852,64.99904799382828,73.40984848873241,81.82064898363653,22.842732325595982,26.174149169376378,29.505566013156773,1.0
50.608412301592445,64.13993339625632,77.67145449092021,53.32799044045949,64.72094658087926,76.11390272129903,23.880204097340876,31.547749470827995,39.21529484431511,0.903334703959047
61.69203937818978,74.85608578115875,88.02013218412773,64.4263124783195,78.56302413194598,92.69973578557246,46.97889884391344,57.47318957299032,67.9674803020672,0.6419814609353073
64.94373006643335,70.77957837653211,76.61542668663088,76.39060815989278,80.82772757450891,85.26484698912505,31.92494193544646,37.409156180030905,42.893370424615355,1.0
84.52661732170914,89.27280509364554,94.01899286558195,52.44021793302268,62.62982236075331,72.81942678848394,31.44527092301628,37.38728290515496,43.32929488729364,1.0
66.42633460725827,76.16005083097767,85.89376705469707,78.07463576165165,87.97955576391428,97.8844757661769,26.352475096403634,31.803628430749068,37.254781765094506,1.0
61.86835680493016,72.28955183316586,82.71074686140156,52.711634574686826,64.78865208216365,76.86566958964048,32.724479679755795,36.15014432394889,39.57580896814199,0.9894701242941075
82.69807169204327,91.82364589691021,100.94922010177714,78.62998155810963,88.22964017515073,97.82929879219184,35.56093585511972,42.306914112946316,49.05289237077291,1.0
76.68715799834129,82.2356240910785,87.78409018381572,82.54387589254644,94.56838027988265,106.59288466721885,19.957794421634205,25.98567028421265,32.01354614679109,1.0
44.1210957006239,62.64027415891334,81.15945261720279,102.72987412825637,113.23906380704335,123.74825348583033,46.371725961084884,56.84521603481039,67.3187061085359,0.339188144262004
93.81007982487424,117.97407716157575,140.0,55.0064975677574,77.9371373325971,100.8677770974368,54.98195917967166,65.67296391210422,76.36396864453678,0.0
48.3876829509541,61.85038173577463,75.31308052059516,55.09486137948939,63.80053023726218,72.50619909503497,12.855962246082317,23.078128065168364,33.300293884254415,0.7773242394251842
83.66167490262644,88.11916928821904,92.57666367381164,62.449485838881,71.03516182407137,79.62083780926173,40.674316606313745,44.76807912097409,48.86184163563444,1.0
90.6402555299863,104.29888741180935,117.95751929363239,56.23356066965265,63.97756848521803,71.72157630078341,49.64443437465929,54.803954956037195,59.9634755374151,0.7535527460909349
62.939583904211396,87.02559938190484,111.11161485959829,78.93364720389317,103.90265886189323,128.87167051989329,20.87082603779134,36.04270892710261,51.21459181641388,0.1849556856351129
73.60435226506914,81.99689050759773,90.38942875012631,78.21398950832786,90.57869899652187,102.94340848471587,39.618001435776286,44.206835346612955,48.795669257449624,1.0
82.76811751934417,88.43955753972229,94.1109975601004,56.85230561965221,63.866593959598816,70.88088229954542,28.199434189072093,32.18097479135204,36.16251539363199,1.0
66.92721219777515,71.05232974090904,75.17744728404294,86.93421200400627,94.5702836407611,102.20635527751594,28.709929765526695,34.60816617899204,40.50640259245739,1.0
84.24461449784678,93.74902959875564,103.2534446996645,55.57994848675719,63.12938508092908,70.67882167510098,39.75429757759707,46.97795768905412,54.20161780051117,1.0
80.16604710762316,85.33528473026769,90.50452235291222,88.72169245303492,94.69090191479418,100.66011137655344,42.8200611084163,48.56829435337814,54.31652759833999,1.0
75.82772743364784,85.63442555082543,95.44112366800302,50.88681982962874,60.591681920330494,70.29654401103225,16.61064693401953,27.45753048577018,38.30441403752083,0.8326558224124676
60.66234850309923,71.44606691408491,82.2297853250706,79.04661156656059,90.9325059737199,102.81840038087921,46.50321932006345,49.872695566160886,53.24217181225832,0.9804070397253579
80.08381756622575,88.95596189260229,97.82810621897883,54.45177515947468,65.38635672189493,76.32093828431518,26.991926221803404,30.61101429591652,34.230102370029634,1.0
76.7628949161779,84.82349837104258,92.88410182590725,51.74362197656319,63.20203930892142,74.66045664127965,28.49242645830363,31.64000106471765,34.78757567113167,1.0
93.96369061710098,116.89560487608274,139.8275191350645,84.93265626840491,104.76128597799024,124.58991568757557,39.68157463743426,48.05144223654836,56.42130983566246,0.062225105809745204
73.49893643898557,79.31721292530784,85.13548941163012,77.1047602309309,85.31970397910047,93.53464772727003,23.425239387942142,27.0261553976912,30.627071407440255,1.0
47.79447383402732,63.80654297451501,79.81861211500271,67.40292584757199,79.70879162083847,92.01465739410494,32.51120414194208,43.6963113863807,54.88141863081932,0.6654429092658767
78.99028006600605,86.95040381397659,94.91052756194713,57.87763457191091,69.34598945592975,80.8143443399486,39.143391366881076,44.9356505401732,50.72790971346532,1.0
90.08514941646064,110.71059406718616,131.3360387179117,86.49899434405451,106.96106626909376,127.42313819413302,42.122332523466184,55.80844630561803,69.49456008776987,0.0
51.6215476726644,67.93025526465368,84.23896285664296,94.51813883436833,102.31061166471392,110.1030844950595,47.06614601653967,53.03267002259051,58.99919402864135,0.7698976237335797
83.46238713495204,88.5877064072902,93.71302567962836,77.55570533152637,88.62884584416717,99.70198635680798,35.154763985436745,37.68669334402091,40.218622702605074,1.0
74.55486971320158,85.42317295939355,96.29147620558552,75.90514300653804,82.1134734455834,88.32180388462875,35.650215678911,40.85014257749028,46.05006947606956,0.9782924188452007
50.23875291632764,65.34903194134792,80.4593109663682,65.34607468197667,82.47599472056662,99.60591475915656,23.930222443042833,33.674886641547445,43.419550840052054,0.6277263847752641
40.0,57.175680959347545,81.23410826789431,84.01330189748748,95.03085778406506,106.04841367064265,18.476093130356162,33.057814016808976,47.63953490326179,0.38001672508768086
79.51174222600324,82.56821598229155,85.62468973857986,75.64385815247446,77.41831035534955,79.19276255822463,38.16584070016475,43.07305209228564,47.980263484406535,1.0
90.52433462004525,102.47562822200473,114.42692182396421,90.29225192743978,100.6610556743218,111.02985942120382,5.591310900244423,16.327413091739835,27.063515283235247,0.5538011521041335
80.47711780894929,89.26018544519482,98.04325308144035,69.28076805979202,75.60659472318619,81.93242138658036,45.29720599276291,49.92811250394278,54.559019015122644,1.0
64.52692868854223,74.09059552979173,83.65426237104123,78.40233619364764,84.27887790235211,90.15541961105657,21.1570296300225,27.059526140396066,32.96202265076963,1.0
56.654340727406364,73.66297634991047,90.67161197241457,47.24012549642799,59.06347350685401,70.88682151728003,49.596681929758034,57.74463680670395,65.89259168364987,0.7008984720333031
69.63756787465302,79.87971989813971,90.12187192162641,97.44531881443926,109.0386588775897,120.63199894074013,49.03930860298223,55.76396814716538,62.488627691348526,0.817836279880825
62.21668429448159,70.77835207211278,79.34001984974398,61.55137690669473,72.89842203033164,84.24546715396856,29.489280527715323,36.83024766728893,44.17121480686254,1.0
82.27940122934808,91.71557919889027,101.15175716843245,75.80160712354827,86.98226456254181,98.16292200153536,38.39449816541789,44.02559977357497,49.65670138173204,1.0
69.77902501821569,75.42284033338628,81.06665564855686,71.0537825445577,77.33300629041476,83.61223003627181,35.31225661131987,37.22283527268825,39.133413934056634,1.0
